Jurisdiction,Active,Recovered,Deaths,Date,Active and Recovered,Total staff cases as at 13 Sep 2022,Total staff cases as at 20 Sep 2022,Total staff cases as at 21 Sep 2022,Total staff cases as at 28 Sep 2022,Total staff cases as at 05 Oct 2022,Total staff cases as at 12 Oct 2022,Total staff cases as at 19 Oct 2022,Total staff cases as at 26 Oct 2022,Total staff cases as at 02 Nov 2022,Total staff cases as at 09 Nov 2022,Total staff cases as at 16 Nov 2022,Total staff cases as at 23 Nov 2022,Total staff cases as at 30 Nov 2022
ACT,,,34.0,2022-06-17,631.0,,,,,,,,,,,,,
NSW,,,897.0,2022-06-17,17533.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-17,102.0,,,,,,,,,,,,,
QLD,,,340.0,2022-06-17,7977.0,,,,,,,,,,,,,
SA,,,214.0,2022-06-17,4063.0,,,,,,,,,,,,,
TAS,,,23.0,2022-06-17,1185.0,,,,,,,,,,,,,
VIC,,,1079.0,2022-06-17,15361.0,,,,,,,,,,,,,
WA,,,156.0,2022-06-17,4297.0,,,,,,,,,,,,,
Australia,,,2749.0,2022-06-18,51149.0,,,,,,,,,,,,,
ACT,,,34.0,2022-06-18,631.0,,,,,,,,,,,,,
NSW,,,897.0,2022-06-18,17533.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-18,102.0,,,,,,,,,,,,,
QLD,,,340.0,2022-06-18,7977.0,,,,,,,,,,,,,
SA,,,214.0,2022-06-18,4063.0,,,,,,,,,,,,,
TAS,,,23.0,2022-06-18,1185.0,,,,,,,,,,,,,
VIC,,,1079.0,2022-06-18,15361.0,,,,,,,,,,,,,
WA,,,156.0,2022-06-18,4297.0,,,,,,,,,,,,,
Australia,,,2749.0,2022-06-19,51149.0,,,,,,,,,,,,,
ACT,,,34.0,2022-06-19,631.0,,,,,,,,,,,,,
NSW,,,897.0,2022-06-19,17533.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-19,102.0,,,,,,,,,,,,,
QLD,,,340.0,2022-06-19,7977.0,,,,,,,,,,,,,
SA,,,214.0,2022-06-19,4063.0,,,,,,,,,,,,,
TAS,,,23.0,2022-06-19,1185.0,,,,,,,,,,,,,
VIC,,,1079.0,2022-06-19,15361.0,,,,,,,,,,,,,
WA,,,156.0,2022-06-19,4297.0,,,,,,,,,,,,,
Australia,,,2771.0,2022-06-20,51741.0,,,,,,,,,,,,,
ACT,,,34.0,2022-06-20,640.0,,,,,,,,,,,,,
NSW,,,903.0,2022-06-20,17769.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-20,102.0,,,,,,,,,,,,,
QLD,,,343.0,2022-06-20,8072.0,,,,,,,,,,,,,
SA,,,220.0,2022-06-20,4099.0,,,,,,,,,,,,,
TAS,,,23.0,2022-06-20,1187.0,,,,,,,,,,,,,
VIC,,,1082.0,2022-06-20,15549.0,,,,,,,,,,,,,
WA,,,160.0,2022-06-20,4323.0,,,,,,,,,,,,,
Australia,,,2794.0,2022-06-21,52303.0,,,,,,,,,,,,,
ACT,,,34.0,2022-06-21,642.0,,,,,,,,,,,,,
NSW,,,920.0,2022-06-21,17886.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-21,102.0,,,,,,,,,,,,,
QLD,,,344.0,2022-06-21,8247.0,,,,,,,,,,,,,
SA,,,222.0,2022-06-21,4158.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-21,1195.0,,,,,,,,,,,,,
VIC,,,1085.0,2022-06-21,15732.0,,,,,,,,,,,,,
WA,,,161.0,2022-06-21,4341.0,,,,,,,,,,,,,
Australia,,,2796.0,2022-06-22,52888.0,,,,,,,,,,,,,
ACT,,,36.0,2022-06-22,642.0,,,,,,,,,,,,,
NSW,,,925.0,2022-06-22,18058.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-22,102.0,,,,,,,,,,,,,
QLD,,,345.0,2022-06-22,8382.0,,,,,,,,,,,,,
SA,,,217.0,2022-06-22,4213.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-22,1219.0,,,,,,,,,,,,,
VIC,,,1083.0,2022-06-22,15856.0,,,,,,,,,,,,,
WA,,,162.0,2022-06-22,4416.0,,,,,,,,,,,,,
Australia,,,2807.0,2022-06-23,53310.0,,,,,,,,,,,,,
ACT,,,36.0,2022-06-23,648.0,,,,,,,,,,,,,
NSW,,,931.0,2022-06-23,18194.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-23,102.0,,,,,,,,,,,,,
QLD,,,347.0,2022-06-23,8451.0,,,,,,,,,,,,,
SA,,,219.0,2022-06-23,4249.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-23,1225.0,,,,,,,,,,,,,
VIC,,,1084.0,2022-06-23,15964.0,,,,,,,,,,,,,
WA,,,162.0,2022-06-23,4477.0,,,,,,,,,,,,,
Australia,,,2823.0,2022-06-24,53704.0,,,,,,,,,,,,,
ACT,,,37.0,2022-06-24,665.0,,,,,,,,,,,,,
NSW,,,936.0,2022-06-24,18335.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-24,102.0,,,,,,,,,,,,,
QLD,,,349.0,2022-06-24,8569.0,,,,,,,,,,,,,
SA,,,219.0,2022-06-24,4280.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-24,1249.0,,,,,,,,,,,,,
VIC,,,1089.0,2022-06-24,16004.0,,,,,,,,,,,,,
WA,,,165.0,2022-06-24,4500.0,,,,,,,,,,,,,
Australia,,,2823.0,2022-06-25,53704.0,,,,,,,,,,,,,
ACT,,,37.0,2022-06-25,665.0,,,,,,,,,,,,,
NSW,,,936.0,2022-06-25,18335.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-25,102.0,,,,,,,,,,,,,
QLD,,,349.0,2022-06-25,8569.0,,,,,,,,,,,,,
SA,,,219.0,2022-06-25,4280.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-25,1249.0,,,,,,,,,,,,,
VIC,,,1089.0,2022-06-25,16004.0,,,,,,,,,,,,,
WA,,,165.0,2022-06-25,4500.0,,,,,,,,,,,,,
Australia,,,2823.0,2022-06-26,53704.0,,,,,,,,,,,,,
ACT,,,37.0,2022-06-26,665.0,,,,,,,,,,,,,
NSW,,,936.0,2022-06-26,18335.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-26,102.0,,,,,,,,,,,,,
QLD,,,349.0,2022-06-26,8569.0,,,,,,,,,,,,,
SA,,,219.0,2022-06-26,4280.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-26,1249.0,,,,,,,,,,,,,
VIC,,,1089.0,2022-06-26,16004.0,,,,,,,,,,,,,
WA,,,165.0,2022-06-26,4500.0,,,,,,,,,,,,,
Australia,,,2837.0,2022-06-27,54153.0,,,,,,,,,,,,,
ACT,,,37.0,2022-06-27,666.0,,,,,,,,,,,,,
NSW,,,942.0,2022-06-27,18471.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-27,102.0,,,,,,,,,,,,,
QLD,,,350.0,2022-06-27,8662.0,,,,,,,,,,,,,
SA,,,225.0,2022-06-27,4318.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-27,1261.0,,,,,,,,,,,,,
VIC,,,1090.0,2022-06-27,16156.0,,,,,,,,,,,,,
WA,,,165.0,2022-06-27,4517.0,,,,,,,,,,,,,
Australia,,,2844.0,2022-06-28,54915.0,,,,,,,,,,,,,
ACT,,,37.0,2022-06-28,701.0,,,,,,,,,,,,,
NSW,,,944.0,2022-06-28,18706.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-28,102.0,,,,,,,,,,,,,
QLD,,,353.0,2022-06-28,8866.0,,,,,,,,,,,,,
SA,,,226.0,2022-06-28,4353.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-28,1272.0,,,,,,,,,,,,,
VIC,,,1090.0,2022-06-28,16361.0,,,,,,,,,,,,,
WA,,,166.0,2022-06-28,4554.0,,,,,,,,,,,,,
Australia,,,2854.0,2022-06-29,55444.0,,,,,,,,,,,,,
ACT,,,37.0,2022-06-29,709.0,,,,,,,,,,,,,
NSW,,,947.0,2022-06-29,18874.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-29,102.0,,,,,,,,,,,,,
QLD,,,357.0,2022-06-29,9023.0,,,,,,,,,,,,,
SA,,,226.0,2022-06-29,4403.0,,,,,,,,,,,,,
TAS,,,22.0,2022-06-29,1286.0,,,,,,,,,,,,,
VIC,,,1093.0,2022-06-29,16464.0,,,,,,,,,,,,,
WA,,,166.0,2022-06-29,4583.0,,,,,,,,,,,,,
Australia,,,2873.0,2022-06-30,56035.0,,,,,,,,,,,,,
ACT,,,37.0,2022-06-30,711.0,,,,,,,,,,,,,
NSW,,,956.0,2022-06-30,19065.0,,,,,,,,,,,,,
NT,,,6.0,2022-06-30,129.0,,,,,,,,,,,,,
QLD,,,361.0,2022-06-30,9180.0,,,,,,,,,,,,,
SA,,,226.0,2022-06-30,4455.0,,,,,,,,,,,,,
TAS,,,23.0,2022-06-30,1292.0,,,,,,,,,,,,,
VIC,,,1098.0,2022-06-30,16600.0,,,,,,,,,,,,,
WA,,,166.0,2022-06-30,4603.0,,,,,,,,,,,,,
Australia,,,2881.0,2022-07-01,56463.0,,,,,,,,,,,,,
ACT,,,38.0,2022-07-01,711.0,,,,,,,,,,,,,
NSW,,,957.0,2022-07-01,19149.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-01,129.0,,,,,,,,,,,,,
QLD,,,366.0,2022-07-01,9337.0,,,,,,,,,,,,,
SA,,,225.0,2022-07-01,4472.0,,,,,,,,,,,,,
TAS,,,24.0,2022-07-01,1304.0,,,,,,,,,,,,,
VIC,,,1099.0,2022-07-01,16731.0,,,,,,,,,,,,,
WA,,,166.0,2022-07-01,4630.0,,,,,,,,,,,,,
Australia,,,2881.0,2022-07-02,56463.0,,,,,,,,,,,,,
ACT,,,38.0,2022-07-02,711.0,,,,,,,,,,,,,
NSW,,,957.0,2022-07-02,19149.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-02,129.0,,,,,,,,,,,,,
QLD,,,366.0,2022-07-02,9337.0,,,,,,,,,,,,,
SA,,,225.0,2022-07-02,4472.0,,,,,,,,,,,,,
TAS,,,24.0,2022-07-02,1304.0,,,,,,,,,,,,,
VIC,,,1099.0,2022-07-02,16731.0,,,,,,,,,,,,,
WA,,,166.0,2022-07-02,4630.0,,,,,,,,,,,,,
Australia,,,2881.0,2022-07-03,56463.0,,,,,,,,,,,,,
ACT,,,38.0,2022-07-03,711.0,,,,,,,,,,,,,
NSW,,,957.0,2022-07-03,19149.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-03,129.0,,,,,,,,,,,,,
QLD,,,366.0,2022-07-03,9337.0,,,,,,,,,,,,,
SA,,,225.0,2022-07-03,4472.0,,,,,,,,,,,,,
TAS,,,24.0,2022-07-03,1304.0,,,,,,,,,,,,,
VIC,,,1099.0,2022-07-03,16731.0,,,,,,,,,,,,,
WA,,,166.0,2022-07-03,4630.0,,,,,,,,,,,,,
Australia,,,2906.0,2022-07-04,57062.0,,,,,,,,,,,,,
ACT,,,38.0,2022-07-04,724.0,,,,,,,,,,,,,
NSW,,,965.0,2022-07-04,19377.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-04,134.0,,,,,,,,,,,,,
QLD,,,374.0,2022-07-04,9463.0,,,,,,,,,,,,,
SA,,,225.0,2022-07-04,4491.0,,,,,,,,,,,,,
TAS,,,24.0,2022-07-04,1332.0,,,,,,,,,,,,,
VIC,,,1107.0,2022-07-04,16894.0,,,,,,,,,,,,,
WA,,,167.0,2022-07-04,4647.0,,,,,,,,,,,,,
Australia,,,2923.0,2022-07-05,57858.0,,,,,,,,,,,,,
ACT,,,38.0,2022-07-05,729.0,,,,,,,,,,,,,
NSW,,,977.0,2022-07-05,19607.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-05,134.0,,,,,,,,,,,,,
QLD,,,374.0,2022-07-05,9690.0,,,,,,,,,,,,,
SA,,,228.0,2022-07-05,4519.0,,,,,,,,,,,,,
TAS,,,24.0,2022-07-05,1352.0,,,,,,,,,,,,,
VIC,,,1108.0,2022-07-05,17150.0,,,,,,,,,,,,,
WA,,,168.0,2022-07-05,4677.0,,,,,,,,,,,,,
Australia,,,2935.0,2022-07-06,58517.0,,,,,,,,,,,,,
ACT,,,38.0,2022-07-06,733.0,,,,,,,,,,,,,
NSW,,,980.0,2022-07-06,19860.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-06,137.0,,,,,,,,,,,,,
QLD,,,376.0,2022-07-06,9830.0,,,,,,,,,,,,,
SA,,,230.0,2022-07-06,4554.0,,,,,,,,,,,,,
TAS,,,24.0,2022-07-06,1364.0,,,,,,,,,,,,,
VIC,,,1112.0,2022-07-06,17341.0,,,,,,,,,,,,,
WA,,,169.0,2022-07-06,4698.0,,,,,,,,,,,,,
Australia,,,2965.0,2022-07-07,59213.0,,,,,,,,,,,,,
ACT,,,38.0,2022-07-07,745.0,,,,,,,,,,,,,
NSW,,,994.0,2022-07-07,20068.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-07,145.0,,,,,,,,,,,,,
QLD,,,384.0,2022-07-07,9957.0,,,,,,,,,,,,,
SA,,,231.0,2022-07-07,4568.0,,,,,,,,,,,,,
TAS,,,24.0,2022-07-07,1400.0,,,,,,,,,,,,,
VIC,,,1118.0,2022-07-07,17588.0,,,,,,,,,,,,,
WA,,,170.0,2022-07-07,4742.0,,,,,,,,,,,,,
Australia,,,2972.0,2022-07-08,59698.0,,,,,,,,,,,,,
ACT,,,38.0,2022-07-08,753.0,,,,,,,,,,,,,
NSW,,,997.0,2022-07-08,20269.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-08,146.0,,,,,,,,,,,,,
QLD,,,386.0,2022-07-08,10073.0,,,,,,,,,,,,,
SA,,,231.0,2022-07-08,4595.0,,,,,,,,,,,,,
TAS,,,24.0,2022-07-08,1414.0,,,,,,,,,,,,,
VIC,,,1119.0,2022-07-08,17690.0,,,,,,,,,,,,,
WA,,,171.0,2022-07-08,4758.0,,,,,,,,,,,,,
Australia,,,2972.0,2022-07-09,59698.0,,,,,,,,,,,,,
ACT,,,38.0,2022-07-09,753.0,,,,,,,,,,,,,
NSW,,,997.0,2022-07-09,20269.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-09,146.0,,,,,,,,,,,,,
QLD,,,386.0,2022-07-09,10073.0,,,,,,,,,,,,,
SA,,,231.0,2022-07-09,4595.0,,,,,,,,,,,,,
TAS,,,24.0,2022-07-09,1414.0,,,,,,,,,,,,,
VIC,,,1119.0,2022-07-09,17690.0,,,,,,,,,,,,,
WA,,,171.0,2022-07-09,4758.0,,,,,,,,,,,,,
Australia,,,2972.0,2022-07-10,59698.0,,,,,,,,,,,,,
ACT,,,38.0,2022-07-10,753.0,,,,,,,,,,,,,
NSW,,,997.0,2022-07-10,20269.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-10,146.0,,,,,,,,,,,,,
QLD,,,386.0,2022-07-10,10073.0,,,,,,,,,,,,,
SA,,,231.0,2022-07-10,4595.0,,,,,,,,,,,,,
TAS,,,24.0,2022-07-10,1414.0,,,,,,,,,,,,,
VIC,,,1119.0,2022-07-10,17690.0,,,,,,,,,,,,,
WA,,,171.0,2022-07-10,4758.0,,,,,,,,,,,,,
Australia,,,2989.0,2022-07-11,60423.0,,,,,,,,,,,,,
ACT,,,38.0,2022-07-11,740.0,,,,,,,,,,,,,
NSW,,,1003.0,2022-07-11,20521.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-11,147.0,,,,,,,,,,,,,
QLD,,,391.0,2022-07-11,10289.0,,,,,,,,,,,,,
SA,,,232.0,2022-07-11,4626.0,,,,,,,,,,,,,
TAS,,,25.0,2022-07-11,1456.0,,,,,,,,,,,,,
VIC,,,1123.0,2022-07-11,17853.0,,,,,,,,,,,,,
WA,,,171.0,2022-07-11,4791.0,,,,,,,,,,,,,
Australia,,,3035.0,2022-07-12,61320.0,,,,,,,,,,,,,
ACT,,,39.0,2022-07-12,755.0,,,,,,,,,,,,,
NSW,,,1013.0,2022-07-12,20792.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-12,163.0,,,,,,,,,,,,,
QLD,,,404.0,2022-07-12,10479.0,,,,,,,,,,,,,
SA,,,241.0,2022-07-12,4682.0,,,,,,,,,,,,,
TAS,,,26.0,2022-07-12,1482.0,,,,,,,,,,,,,
VIC,,,1131.0,2022-07-12,18098.0,,,,,,,,,,,,,
WA,,,175.0,2022-07-12,4869.0,,,,,,,,,,,,,
Australia,,,3058.0,2022-07-13,62178.0,,,,,,,,,,,,,
ACT,,,39.0,2022-07-13,760.0,,,,,,,,,,,,,
NSW,,,1026.0,2022-07-13,21014.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-13,167.0,,,,,,,,,,,,,
QLD,,,408.0,2022-07-13,10616.0,,,,,,,,,,,,,
SA,,,242.0,2022-07-13,4743.0,,,,,,,,,,,,,
TAS,,,26.0,2022-07-13,1505.0,,,,,,,,,,,,,
VIC,,,1133.0,2022-07-13,18377.0,,,,,,,,,,,,,
WA,,,178.0,2022-07-13,4996.0,,,,,,,,,,,,,
Australia,,,3082.0,2022-07-14,63154.0,,,,,,,,,,,,,
ACT,,,39.0,2022-07-14,766.0,,,,,,,,,,,,,
NSW,,,1036.0,2022-07-14,21220.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-14,172.0,,,,,,,,,,,,,
QLD,,,413.0,2022-07-14,10772.0,,,,,,,,,,,,,
SA,,,242.0,2022-07-14,4812.0,,,,,,,,,,,,,
TAS,,,26.0,2022-07-14,1553.0,,,,,,,,,,,,,
VIC,,,1141.0,2022-07-14,18796.0,,,,,,,,,,,,,
WA,,,179.0,2022-07-14,5063.0,,,,,,,,,,,,,
Australia,,,3104.0,2022-07-15,63875.0,,,,,,,,,,,,,
ACT,,,39.0,2022-07-15,783.0,,,,,,,,,,,,,
NSW,,,1053.0,2022-07-15,21497.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-15,176.0,,,,,,,,,,,,,
QLD,,,418.0,2022-07-15,10920.0,,,,,,,,,,,,,
SA,,,241.0,2022-07-15,4869.0,,,,,,,,,,,,,
TAS,,,26.0,2022-07-15,1536.0,,,,,,,,,,,,,
VIC,,,1142.0,2022-07-15,18951.0,,,,,,,,,,,,,
WA,,,179.0,2022-07-15,5143.0,,,,,,,,,,,,,
Australia,,,3104.0,2022-07-16,63875.0,,,,,,,,,,,,,
ACT,,,39.0,2022-07-16,783.0,,,,,,,,,,,,,
NSW,,,1053.0,2022-07-16,21497.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-16,176.0,,,,,,,,,,,,,
QLD,,,418.0,2022-07-16,10920.0,,,,,,,,,,,,,
SA,,,241.0,2022-07-16,4869.0,,,,,,,,,,,,,
TAS,,,26.0,2022-07-16,1536.0,,,,,,,,,,,,,
VIC,,,1142.0,2022-07-16,18951.0,,,,,,,,,,,,,
WA,,,179.0,2022-07-16,5143.0,,,,,,,,,,,,,
Australia,,,3104.0,2022-07-17,63875.0,,,,,,,,,,,,,
ACT,,,39.0,2022-07-17,783.0,,,,,,,,,,,,,
NSW,,,1053.0,2022-07-17,21497.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-17,176.0,,,,,,,,,,,,,
QLD,,,418.0,2022-07-17,10920.0,,,,,,,,,,,,,
SA,,,241.0,2022-07-17,4869.0,,,,,,,,,,,,,
TAS,,,26.0,2022-07-17,1536.0,,,,,,,,,,,,,
VIC,,,1142.0,2022-07-17,18951.0,,,,,,,,,,,,,
WA,,,179.0,2022-07-17,5143.0,,,,,,,,,,,,,
Australia,,,3127.0,2022-07-18,64691.0,,,,,,,,,,,,,
ACT,,,39.0,2022-07-18,790.0,,,,,,,,,,,,,
NSW,,,1065.0,2022-07-18,21709.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-18,191.0,,,,,,,,,,,,,
QLD,,,420.0,2022-07-18,11104.0,,,,,,,,,,,,,
SA,,,242.0,2022-07-18,4942.0,,,,,,,,,,,,,
TAS,,,26.0,2022-07-18,1601.0,,,,,,,,,,,,,
VIC,,,1149.0,2022-07-18,19109.0,,,,,,,,,,,,,
WA,,,180.0,2022-07-18,5245.0,,,,,,,,,,,,,
Australia,,,3157.0,2022-07-19,65710.0,,,,,,,,,,,,,
ACT,,,38.0,2022-07-19,802.0,,,,,,,,,,,,,
NSW,,,1073.0,2022-07-19,21984.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-19,198.0,,,,,,,,,,,,,
QLD,,,427.0,2022-07-19,11335.0,,,,,,,,,,,,,
SA,,,250.0,2022-07-19,5028.0,,,,,,,,,,,,,
TAS,,,26.0,2022-07-19,1641.0,,,,,,,,,,,,,
VIC,,,1154.0,2022-07-19,19364.0,,,,,,,,,,,,,
WA,,,183.0,2022-07-19,5358.0,,,,,,,,,,,,,
Australia,,,3176.0,2022-07-20,66801.0,,,,,,,,,,,,,
ACT,,,39.0,2022-07-20,826.0,,,,,,,,,,,,,
NSW,,,1082.0,2022-07-20,22284.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-20,204.0,,,,,,,,,,,,,
QLD,,,426.0,2022-07-20,11551.0,,,,,,,,,,,,,
SA,,,252.0,2022-07-20,5139.0,,,,,,,,,,,,,
TAS,,,28.0,2022-07-20,1681.0,,,,,,,,,,,,,
VIC,,,1159.0,2022-07-20,19612.0,,,,,,,,,,,,,
WA,,,184.0,2022-07-20,5504.0,,,,,,,,,,,,,
Australia,,,3197.0,2022-07-21,67851.0,,,,,,,,,,,,,
ACT,,,40.0,2022-07-21,855.0,,,,,,,,,,,,,
NSW,,,1089.0,2022-07-21,22514.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-21,204.0,,,,,,,,,,,,,
QLD,,,434.0,2022-07-21,11732.0,,,,,,,,,,,,,
SA,,,252.0,2022-07-21,5196.0,,,,,,,,,,,,,
TAS,,,28.0,2022-07-21,1688.0,,,,,,,,,,,,,
VIC,,,1162.0,2022-07-21,19891.0,,,,,,,,,,,,,
WA,,,186.0,2022-07-21,5771.0,,,,,,,,,,,,,
Australia,,,3218.0,2022-07-22,68630.0,,,,,,,,,,,,,
ACT,,,41.0,2022-07-22,868.0,,,,,,,,,,,,,
NSW,,,1102.0,2022-07-22,22780.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-22,214.0,,,,,,,,,,,,,
QLD,,,437.0,2022-07-22,11896.0,,,,,,,,,,,,,
SA,,,254.0,2022-07-22,5291.0,,,,,,,,,,,,,
TAS,,,28.0,2022-07-22,1724.0,,,,,,,,,,,,,
VIC,,,1161.0,2022-07-22,19983.0,,,,,,,,,,,,,
WA,,,189.0,2022-07-22,5874.0,,,,,,,,,,,,,
Australia,,,3218.0,2022-07-23,68630.0,,,,,,,,,,,,,
ACT,,,41.0,2022-07-23,868.0,,,,,,,,,,,,,
NSW,,,1102.0,2022-07-23,22780.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-23,214.0,,,,,,,,,,,,,
QLD,,,437.0,2022-07-23,11896.0,,,,,,,,,,,,,
SA,,,254.0,2022-07-23,5291.0,,,,,,,,,,,,,
TAS,,,28.0,2022-07-23,1724.0,,,,,,,,,,,,,
VIC,,,1161.0,2022-07-23,19983.0,,,,,,,,,,,,,
WA,,,189.0,2022-07-23,5874.0,,,,,,,,,,,,,
Australia,,,3218.0,2022-07-24,68630.0,,,,,,,,,,,,,
ACT,,,41.0,2022-07-24,868.0,,,,,,,,,,,,,
NSW,,,1102.0,2022-07-24,22780.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-24,214.0,,,,,,,,,,,,,
QLD,,,437.0,2022-07-24,11896.0,,,,,,,,,,,,,
SA,,,254.0,2022-07-24,5291.0,,,,,,,,,,,,,
TAS,,,28.0,2022-07-24,1724.0,,,,,,,,,,,,,
VIC,,,1161.0,2022-07-24,19983.0,,,,,,,,,,,,,
WA,,,189.0,2022-07-24,5874.0,,,,,,,,,,,,,
Australia,,,3243.0,2022-07-25,69615.0,,,,,,,,,,,,,
ACT,,,41.0,2022-07-25,875.0,,,,,,,,,,,,,
NSW,,,1114.0,2022-07-25,23130.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-25,214.0,,,,,,,,,,,,,
QLD,,,445.0,2022-07-25,12030.0,,,,,,,,,,,,,
SA,,,251.0,2022-07-25,5464.0,,,,,,,,,,,,,
TAS,,,29.0,2022-07-25,1741.0,,,,,,,,,,,,,
VIC,,,1165.0,2022-07-25,20242.0,,,,,,,,,,,,,
WA,,,192.0,2022-07-25,5919.0,,,,,,,,,,,,,
Australia,,,3281.0,2022-07-26,71160.0,,,,,,,,,,,,,
ACT,,,41.0,2022-07-26,897.0,,,,,,,,,,,,,
NSW,,,1123.0,2022-07-26,23622.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-26,232.0,,,,,,,,,,,,,
QLD,,,459.0,2022-07-26,12459.0,,,,,,,,,,,,,
SA,,,254.0,2022-07-26,5548.0,,,,,,,,,,,,,
TAS,,,32.0,2022-07-26,1783.0,,,,,,,,,,,,,
VIC,,,1170.0,2022-07-26,20602.0,,,,,,,,,,,,,
WA,,,196.0,2022-07-26,6017.0,,,,,,,,,,,,,
Australia,,,3327.0,2022-07-27,72315.0,,,,,,,,,,,,,
ACT,,,42.0,2022-07-27,917.0,,,,,,,,,,,,,
NSW,,,1137.0,2022-07-27,24031.0,,,,,,,,,,,,,
NT,,,6.0,2022-07-27,245.0,,,,,,,,,,,,,
QLD,,,464.0,2022-07-27,12624.0,,,,,,,,,,,,,
SA,,,263.0,2022-07-27,5737.0,,,,,,,,,,,,,
TAS,,,34.0,2022-07-27,1823.0,,,,,,,,,,,,,
VIC,,,1176.0,2022-07-27,20870.0,,,,,,,,,,,,,
WA,,,205.0,2022-07-27,6068.0,,,,,,,,,,,,,
Australia,,,3363.0,2022-07-28,73199.0,,,,,,,,,,,,,
ACT,,,42.0,2022-07-28,935.0,,,,,,,,,,,,,
NSW,,,1146.0,2022-07-28,24366.0,,,,,,,,,,,,,
NT,,,7.0,2022-07-28,254.0,,,,,,,,,,,,,
QLD,,,475.0,2022-07-28,-475.0,,,,,,,,,,,,,
SA,,,266.0,2022-07-28,5776.0,,,,,,,,,,,,,
TAS,,,34.0,2022-07-28,1849.0,,,,,,,,,,,,,
VIC,,,1185.0,2022-07-28,21136.0,,,,,,,,,,,,,
WA,,,208.0,2022-07-28,6098.0,,,,,,,,,,,,,
Australia,,,3394.0,2022-07-29,73976.0,,,,,,,,,,,,,
ACT,,,42.0,2022-07-29,948.0,,,,,,,,,,,,,
NSW,,,1163.0,2022-07-29,24594.0,,,,,,,,,,,,,
NT,,,7.0,2022-07-29,258.0,,,,,,,,,,,,,
QLD,,,479.0,2022-07-29,-479.0,,,,,,,,,,,,,
SA,,,270.0,2022-07-29,5894.0,,,,,,,,,,,,,
TAS,,,36.0,2022-07-29,1884.0,,,,,,,,,,,,,
VIC,,,1188.0,2022-07-29,21373.0,,,,,,,,,,,,,
WA,,,209.0,2022-07-29,6140.0,,,,,,,,,,,,,
Australia,,,3394.0,2022-07-30,73976.0,,,,,,,,,,,,,
ACT,,,42.0,2022-07-30,948.0,,,,,,,,,,,,,
NSW,,,1163.0,2022-07-30,24594.0,,,,,,,,,,,,,
NT,,,7.0,2022-07-30,258.0,,,,,,,,,,,,,
QLD,,,479.0,2022-07-30,-479.0,,,,,,,,,,,,,
SA,,,270.0,2022-07-30,5894.0,,,,,,,,,,,,,
TAS,,,36.0,2022-07-30,1884.0,,,,,,,,,,,,,
VIC,,,1188.0,2022-07-30,21373.0,,,,,,,,,,,,,
WA,,,209.0,2022-07-30,6140.0,,,,,,,,,,,,,
